object_id	latitude	longitude	name_ru	name_en	category	wiki_ru	wiki_en	address	image_url
1451	55.75253278804399	37.62309622086314	Храм Василия Блаженного	St. Basil's Cathedral	Red square object	https://ru.wikipedia.org/wiki/Храм_Василия_Блаженного	https://en.wikipedia.org/wiki/Saint_Basil%27s_Cathedral	Красная площадь, 7	https://xn--d1ahbkkp1a5gd.xn--p1ai/wp-content/uploads/2019/12/8bc0e7c09c9491b72c7d39b3520a5d8e.jpg
1452	55.75278691817848	37.622645609748645	Памятник Минину и Пожарскому	Monument to Minin and Pozharsky	Red square object	https://ru.wikipedia.org/wiki/Памятник_Минину_и_Пожарскому	https://en.wikipedia.org/wiki/Monument_to_Minin_and_Pozharsky	Красная площадь, 7	https://moscowchronology.ru/sites/default/files/images/Moscow_39.jpg
1453	55.75263262508084	37.62150298870831	Спасская башня	Spasskaya Tower	Red square object	https://ru.wikipedia.org/wiki/Спасская_башня	https://en.wikipedia.org/wiki/Spasskaya_Tower	Тверской район, Кремль, 12	https://liveinmsk.ru/up/photos/album/towers/0229.jpg
1454	55.753216515339	37.62251149929791	Лобное место на Красной Площади	Lobnoye mesto	Red square object	https://ru.wikipedia.org/wiki/Лобное_место	https://en.wikipedia.org/wiki/Lobnoye_Mesto	Красная площадь	https://putidorogi-nn.ru/images/stories/evropa/rossiya/lobnoe_mesto_2.jpg
1455	55.7537349753831	37.61993877843665	Мавзолей Ленина	Lenin's Mausoleum	Red square object	https://ru.wikipedia.org/wiki/Мавзолей_Ленина	https://en.wikipedia.org/wiki/Lenin%27s_Mausoleum	Красная площадь	https://www.sknews.ru/files/images/rubriki/2020/09/13/78188v44cd5f.jpg
1456	55.75452047240065	37.621000934165615	ГУМ	GUM	Red square object	https://ru.wikipedia.org/wiki/ГУМ	https://en.wikipedia.org/wiki/GUM_(department_store)	Красная площадь, 3	https://mockva.ru/wp-content/uploads/2018/06/1-6.jpg
1457	55.754176181320865	37.623260171748136	Столовая № 57	Dining room No. 57	Red square object			Красная площадь, 3	https://avatars.mds.yandex.net/get-altay/474904/2a00000161fdbfc46018fc501a9e97bd3e9d/XXL
1458	55.75539606348181	37.61918185441502	Казанский собор	Kazan Cathedral	Red square object	https://ru.wikipedia.org/wiki/Казанский_собор_(Москва)	https://en.wikipedia.org/wiki/Kazan_Cathedral,_Moscow	Никольская улица, 3	https://vivareit.ru/wp-content/uploads/2019/06/kazansob.jpg
1459	55.755393354751924	37.61799095361239	Исторический музей	Historical Museum	Red square object	https://ru.wikipedia.org/wiki/Государственный_исторический_музей	https://en.wikipedia.org/wiki/State_Historical_Museum	Красная площадь, 1	https://img.tourister.ru/files/2/7/0/8/8/5/3/6/original.jpg
1460	55.75566505507187	37.618045211312165	Воскресенские ворота	Resurrection Gate	Red square object	https://ru.wikipedia.org/wiki/Воскресенские_ворота	https://en.wikipedia.org/wiki/Iberian_Gate_and_Chapel	проезд Воскресенские Ворота, 1А	http://www.bankgorodov.ru/public/photos/sights/1423649726.jpg
1461	55.75582236123602	37.61769652414025	Нулевой километр	Kilometre Zero	Red square object			проезд Воскресенские Ворота	https://img-fotki.yandex.ru/get/206909/287605011.1dfe/0_222630_d9b93c9b_orig.Jpg
1462	55.75211610144802	37.613610828416256	Александровский сад	Alexander Garden	Red square object	https://ru.wikipedia.org/wiki/Александровский_сад_(Москва)	https://en.wikipedia.org/wiki/Alexander_Garden	Александровский сад	http://stabrovsky.ru/photography/2008/alexgarden/001.jpg
1463	55.755758	37.61468	Охотный ряд	Okhotny Ryad	Red square object	https://ru.wikipedia.org/wiki/Охотный_Ряд		пл. Манежная, д. 1, стр. 2	https://tournavigator.pro/%D1%84%D0%BE%D1%82%D0%BE/other/1014/1010/1456394446.jpg
1464	55.746106	37.584451	Министерство иностранных дел Российской Федерации	Foreign Affairs Ministry	government building	https://ru.wikipedia.org/wiki/Министерство_иностранных_дел_Российской_Федерации	https://en.wikipedia.org/wiki/Ministry_of_Foreign_Affairs_(Russia)	 Смоленская-Сенная пл., д. 32/34	https://dic.academic.ru/pictures/wiki/files/77/Ministry_of_Foreign_Affairs_building_in_Moscow%2C_Russian_Federation.jpg
1465	55.755186	37.573375	Белый дом	Moscow White House	government building	https://ru.wikipedia.org/wiki/Дом_правительства_(Москва)	https://en.wikipedia.org/wiki/White_House_(Moscow)	Краснопресненская набережная, 2	http://progulkipomoskve.ru/foto1/dom/7/krasnopresnenskaya-naberezhnaya-dom-2-moskva.jpg
1466	55.753661	37.577121	Здание СЭВ	SEV Building	government building	https://ru.wikipedia.org/wiki/Здание_СЭВ		Новый Арбат, 36	http://mosday.ru/photos/76_142.jpg
1467	55.74711	37.616746	Резиденция посла Великобритании	Residence of British Ambassador	government building	https://ru.wikipedia.org/wiki/Особняк_Харитоненко		Софийская набережная, дом 14	https://progulkipomoskve.ru/foto/dom/5/sofijskaya-naberezhnaya-14-moskva.jpg
1468	55.757997	37.615893	Здание Государственной думы	Moscow State Duma	government building	https://ru.wikipedia.org/wiki/Здание_Совета_труда_и_обороны		Охотный Ряд, д. 1	https://cdn24.img.ria.ru/images/149495/35/1494953579_0:0:3007:2048_600x0_80_0_0_ddf283caa346c37e1fb7590816d98474.jpg
1469	55.767853	37.64171	Здание Центросоюза	Tsentrosoyuz Building	government building	https://ru.wikipedia.org/wiki/Здание_Центросоюза	https://en.wikipedia.org/wiki/Tsentrosoyuz_building	Мясницкая улица, 39	https://opt-1469603.ssl.1c-bitrix-cdn.ru/upload/images/240743-0_900x600.jpg?160822191794748
1470	55.761254	37.60911	Правительство Москвы	Government of Moscow	government building	https://ru.wikipedia.org/wiki/Здание_мэрии_Москвы		Тверская улица, 13	https://avatars.mds.yandex.net/get-altay/1001354/2a0000016287da9f329502d3ed767e016cba/XXL
1471	55.720509	37.593471	Российская академия наук	Russian academy of sciences	government building	https://ru.wikipedia.org/wiki/Российская_академия_наук	https://en.wikipedia.org/wiki/Russian_Academy_of_Sciences	Ленинский проспект, 14	https://topgid.net/uploads/posts/2019-05/634-5cd0a007cb22f.jpeg
1472	55.743132	37.587578	Посольство Италии	Villa Berg - Italian Embassy	government building	https://ru.wikipedia.org/wiki/Посольство_Италии_в_России	https://en.wikipedia.org/wiki/Embassy_of_Italy_in_Moscow	Денежный переулок, 5	https://sun1-24.userapi.com/mgmNptj7EFa-N1yFjWyY8g8xvsa6uDae3-TJJQ/2irQGVH60cY.jpg
1473	55.758134	37.600325	ТАСС Новостное Aгентство	TASS News Agency	government building	https://ru.wikipedia.org/wiki/Здание_ТАСС		Леонтьевский переулок, дом 1/2	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Moscow_TASS_3542.JPG/1200px-Moscow_TASS_3542.JPG
1474	55.753056	37.618333	Здание Сената	The Senate	government building	https://ru.wikipedia.org/wiki/Сенатский_дворец	https://en.wikipedia.org/wiki/Kremlin_Senate	Кремль, корпус № 1	https://s0.rbk.ru/v6_top_pics/resized/1200xH/media/img/0/85/754678170898850.jpeg
1475	55.770598	37.645088	Здание Наркомзема	Narkomzem Building	government building	https://ru.wikipedia.org/wiki/Здание_Наркомзема		Садовая-Спасская улица, дом 11/1	http://content.foto.my.mail.ru/mail/karpenko_10n/362/h-10725.jpg
1476	55.793854	37.612686	Мозаичное панно на торце здания бывшей типографии Детская книга	Mosaic Picture at Gable Facade of Former Printing Office Detskaya Kniga	government building			Сущёвский Вал, 49	
1477	55.761011	37.627553	Здание органов госбезопасности Лубянка	State Security Building Lubyanka	government building	https://ru.wikipedia.org/wiki/Здание_органов_госбезопасности_на_Лубянке	https://en.wikipedia.org/wiki/Lubyanka_Building	Б. Лубянка, 2	https://www.mmsk.ru/objectdata/CatalogUnitImpl/42853/03560_01_12_Md.jpg
1478	55.769038	37.61017	Московская городская Дума	Moscow City Duma	government building	https://ru.wikipedia.org/wiki/Ново-Екатерининская_больница		Успенский переулок, 14с2	https://duma.mos.ru/uploads/shared_docs/ForSite/build_3lnn.jpg
1479	55.768532	37.612003	Старое Здание городской думы	Old Moscow City Hall	government building	https://ru.wikipedia.org/wiki/Здание_городской_думы_(Москва)	https://en.wikipedia.org/wiki/Moscow_City_Hall	Страстном бульваре, 15/29	https://a-idea.ru/assets/images/fasady/mosgorduma/kolonny-iz-steklofibrobetona-dlja-zdanija-mosgordumy-v-moskve.jpg
1480	55.754755	37.592671	Верховный Суд РФ	Supreme Court of Russia	government building	https://ru.wikipedia.org/wiki/Поварская_улица#Верховный_Суд_Российской_Федерации_(№_13,_15)		Поварская, д. 15	https://avatars.mds.yandex.net/get-altay/2056672/2a0000016c76169801d2a5ceac6f394cf205/XXL
1481	55.790231	37.53128	Авиапарк	Aviapark	mall	https://ru.wikipedia.org/wiki/Авиапарк	https://en.wikipedia.org/wiki/Aviapark	Ходынский бульвар, 4	http://www.mosgid.ru/image/1458305179_61.jpg
1482	55.584971943972	37.72325619948224	Вегас	Vegas	mall			24 км. МКАД (пересечение с Каширским шоссе)	http://p2.zoon.ru/preview/yzIhv7PyTR4O7V0x0-2pyA/1600x1000x60/0/d/3/original_50f37953a0f302f13d00002a_5375fbf9d2db3.jpg
1483	55.654003273665275	37.84464126546178	Мега Белая Дача	Mega Belaya Dacha	mall	https://ru.wikipedia.org/wiki/Мега_Белая_Дача		14 км МКАД (перечесение с Новоегорьевским шоссе), мкр. Белые Дачи.	http://img.yapotrebitel.ru/logo/tc/10.jpg
1484	55.704215	37.645196	Ривьера	Riv'era	mall			ул. Автозаводская, 16-18 (ТТК)	https://capitalmars.com/photos/objects/167082/626/417/b52257ec70fc448ee257568be12d14f0
1485	55.814836	37.39046	Вегас Крокус Сити	Vegas Krokus City	mall			66-й км. МКАД	https://magazinnoff.ru/online/intimissimi-New-Arrivals---deistvyet-s-26-12-2020-do-25-02-2021/original/3.jpg
1486	55.612146	37.606999	Columbus	Columbus	mall			Варшавское шоссе, вл.140	https://www.lensmaster.ru/upload/resize_cache/iblock/20c/765_510_1/20c1b2361cfd8a2f85c3ac12038d154f.jpg
1487	55.57351332426291	37.60942596765973	Лужайка	Luzhajka	mall			32-км МКАД, внешняя сторона, рядом с развязкой Варшавского шоссе.	http://img.yapotrebitel.ru/logo/tc/632.jpg
1488	55.738591	37.411005	Кунцево Плаза	Kuncevo Plaza	mall			ул. Ярцевская, 19	https://of.ru/images/ObjectModel3261/b05eac_underPageSpeedOptimization_1900x.jpg
1489	55.844041	37.66265	Золотой Вавилон Ростокино	Zolotoj Vavilon Rostokino	mall			Проспект мира, д. 211.	http://yapotrebitel.ru/wp-content/uploads/2013/05/zv1.jpg
1490	55.747363	37.707098	Город Лефортово	Gorod Lefortovo	mall			шоссе Энтузиастов, 12 к.2	https://www.kvartiravmoskve.ru/imagecache/0bded04af0d62baf7914d62de407bd34.jpg
1491	55.718243	37.383301	Вегас Кунцево	Vegas Kuncevo	mall			55-км МКАД	https://miuz.ru/upload/resize_cache/iblock/3d6/580_580_0/P2018_1981897DP_R17.jpg
1492	55.90968	37.540721	РИО	RIO	mall			Дмитровское шоссе, 163А (82-й км. МКАД)	http://yapotrebitel.ru/wp-content/uploads/2013/07/rio-dmitrovka1.jpg
1493	55.823211	37.497468	Метрополис	Metropolis	mall	https://ru.wikipedia.org/wiki/Метрополис_(торговый_центр)		Ленинградское Шоссе, 16А, строение 4	https://p0.zoon.ru/preview/BsFQm94P-J_nrLllRP7rzQ/704x440x85/1/f/c/original_58bd2c98e58c48a7298b4574_5dd2633043ac8.jpg
1494	55.706883	37.592096	Гагаринский	Gagarinskii	mall			ул. Вавилова, 3	https://www.vsedomarossii.ru/photos/area_77/city_2885/street_12593/149778_1.jpg
1495	55.602695842122785	37.48967733907367	Мега Теплый Стан	Mega Teplyi Stan	mall			41-й километр МКАД, с1	https://www.lensmaster.ru/upload/resize_cache/iblock/ad6/765_510_1/ad6c0d39d4eb5f2f9b921bfbcc5282f8.jpg
1496	55.744632	37.566072	Европейский	Evropejskii	mall			площадь Киевского вокзала, дом 2	https://mfcadres.ru/wp-content/uploads/2019/06/38r.jpg
1497	55.757131	37.617114	Модный Сезон (Галерея Москва)	Modnyi Sezon (Galereya Moskva)	mall			Охотный ряд, д. 2	https://gcdn.tomesto.ru/img/place/000/023/183/steyk-haus-gudman-praym-goodman-prime-na-ulitse-ohotnyy-ryad_1825e_full-114228.jpg
1498	55.749157	37.539742	АфиМолл Сити	AfiMoll City	mall			Пресненская набережная, д. 2	https://of.ru/images/ObjectModel3605/8edf8c_underPageSpeedOptimization_1900x.jpg
1499	55.919962	37.708482	Июнь (Мытищи)	Iyun' (Mytishchi)	mall			Мытищи, улица Мира, с51	https://avatars.mds.yandex.net/get-altay/1886165/2a0000016c46ff2195a3f5f6b1b52d9b6e5a/XXL
1500	55.678961	37.780302	Москва	Moskva	mall			Тихорецкий бульвар, дом 1.	https://img01.domclick.ru/q100/eva_house/4f/b1/4fb1025dce564a8bb2077942e9d1f1320f8f8c01.jpg
1501	55.765473	37.843157	Шоколад	Shokolad	mall			г. Реутов, 2-ой километр МКАД	https://luckhome.ru/images/companies/2/IMG-20200319-WA0020.jpg?1584614465071
1502	55.676489	37.196685	Рига Молл	Riga Mall	mall			Новорижское шоссе, 5км от МКАД	https://www.expert-elektrik.ru/upload/iblock/604/cosmorelax-best.jpg
1503	55.785513	37.665408	Тройка (Ашан Сад)	Trojka (Ashan Sad)	mall			ул. Верхняя Красносельская, д. 3А	https://avatars.mds.yandex.net/get-altay/2359468/2a00000172cca179ceffd22feb7658da9395/XXL
1504	55.523499	37.505409	Бутово Молл	Butovo Mall	mall			поселение Воскресенское, д. Язово корпус 15.	https://cdn.pronovostroy.ru/object/2015-03-11/55007a0093c0a58e408b45f5/images/6007fe41640bf.jpg
1505	55.886645	37.436616	Гранд	Grand	mall			г. Химки, Бутаково, д. 4	https://www.belfan.ru/upload/resize_cache/iblock/b70/310_210_1/main.jpg
1506	55.726989	37.473698	Океания	Okeaniya	mall			Славянский бульвар, д. 3	https://azbase.ru/files/i/r/large_image/adv/adv/0/3/32754/1_komnatnaya_kvartira_58074e9e80eb3.jpg
1507	55.709825	37.670465	Мозаика	Mozaika	mall			7-ая Кожуховская улица, вл. 3a, 5	https://gotomall.ru/sites/default/files/malls/images/gb_e91d356e36e1fac58a40d3745511846a.jpg
1508	55.877748	37.730958	Ханой-Москва	Hanoi-Moskva	mall			Ярославское шоссе, д. 146, стр. 1, 2	http://www.cats-club.ru/Priglas_2018/parking.jpg
1509	55.691958	37.527956	Ашан Сити Капитолий	Ashan City Kapitolii	mall			Проспект Вернадского, д.6	https://cdn-p.cian.site/images/0/999/022/kapitoliy-vernadskogo-moskva-220999017-6.jpg
1510	55.617342	37.715803	АТЦ Москва	ATC Moskva	mall			Каширское шоссе, 61, корп. 3-А	https://static-maps.yandex.ru/1.x/?l=map&lang=ru-Ru&size=600,306&z=13&ll=37.71511,55.6172&pt=37.71511,55.6172,pm2rdl
1511	55.670021	37.55248	Черемушки	Cheremushki	mall			ул. Профсоюзная, 56	https://leonardo.ru/images/shops/fotos/164/shop_3.jpg?d=565715276
1512	55.743649	37.508122	ФИЛИОН	FILION	mall			Багратионовский проезд, вл. 5-7.	https://byvali.ru/sites/default/files/pictures/russia/moskva/torgovie-centry/filion/filion.jpg
1513	55.729868	37.730437	Город	Gorod	mall			Рязанский проспект, д. 2, к. 2.	https://cdn.dominfo.ru/houses/photo/production/140869/981af69a2b36ef5706378b1a76a89b74.jpg
1514	55.913061	37.584326	Весна!	Vesna!	mall			Алтуфьевское шоссе, 1-й километр, вл3с1	https://avatars.mds.yandex.net/get-altay/979642/2a000001609ace370f71f9130488616875bd/XXL
1515	55.664451	37.62705	Гудзон	Gudzon	mall			Каширское шоссе, 14	https://amorem.ru/upload/iblock/398/WhatsApp-Image-2020_03_13-at-10.42.13-_1_.jpeg
1516	55.850408	37.44409	Калейдоскоп	Kalejdoskop	mall			ул. Сходненская, д. 56	https://www.kaleidoscope-centre.ru/assets/img/slide2.jpg
1517	55.856422	37.483571	Речной (Речной Вокзал)	Rechnoj (Rechnoj Vokzal)	mall			ул. Фестивальная, д. 2-4	https://flatinfo.ru/uploads/house_source/55712_1.jpg
1518	55.593868	37.351896	Новомосковский	Novomoskovskii	mall			г. Московский, ул. Хабарова, домовладение 2	https://idn500.ru/upload/resize_cache/iblock/6e0/1280_721_1d5c3dcefefa236b6ef24b80e0368db5a/3 мкр. пос. Московский.jpg
1519	55.777099	37.523707	Хорошо!	Horosho!	mall			Хорошевское ш., 27	https://eda.yandex.ru/images/3490902/84b541b14a000e890f8085957ffab94b-640x480.jpeg
1520	55.810931	37.464437	Щука	Shchuka	mall			ул. Щукинская, вл. 42	https://menuo.ru/photo/Russia/12475_3.jpg
1521	55.757339	37.659164	Атриум	Atrium	mall			Ул. Земляной Вал, д. 33	https://www.ambal.ru/12297170954.jpg
1522	55.61813	37.507484	Принц Плаза	Prince Plaza	mall			ул. Профсоюзная, д. 129А	https://shopogolik.club/statics/thumbnails/8c/8ce4efe7e2dc7ced4535285065062588.jpg
1523	55.740193	37.248392	Барвиха Luxury Village	Barviha Luxury Village	mall			Рублево-Успенское шоссе, д. 114.	https://www.malls.ru/upload/resize_cache/iblock/909/632_700_1bb65d3589fb69dd4a17961e4a75772f4/909aaf1b5b44608d370aa32770c39454.jpg
1524	55.612045	37.732718	Облака	Oblaka	mall			Ореховый б-р, 22 а	http://urinostops.ru/wp-content/uploads/2020/08/12-600x338.jpg
1525	55.70256421772162	37.355728352778776	Три Кита	Tri Kita	mall			Можайское шоссе, 2 км от МКАД	https://www.salon8marta.ru/files/nodus_items/0092/46499/images/selekta_-621810_savoi-504-795r-_1_-1564749586.jpg
1526	55.690278	37.601879	РИО (на Академической)	RIO (na Akademicheskoi)	mall			Большая Черемушкинская д.1	https://lifeinmsk.ru/wp-content/uploads/2021/01/5-4.jpg
1527	55.752283	37.887247	Реутов Парк	Reutov Park	mall			г. Реутов, Носовихинское шоссе, д.45	https://questquest.net/uploads/amusement/gallery/2174/thumbnail_7.jpg
1528	55.658835	37.741908	Л-153	L-153	mall			ул. Люблинская, д.153	https://www.malls.ru/upload/resize_cache/iblock/0f6/632_700_1bb65d3589fb69dd4a17961e4a75772f4/dsc_9803.jpg
1529	55.74854998651358	37.648419997491146	Памятник Чингизу Айтматову	Monument to Chingiz Aitmatov	monument	https://ru.wikipedia.org/wiki/%D0%90%D0%B9%D1%82%D0%BC%D0%B0%D1%82%D0%BE%D0%B2,_%D0%A7%D0%B8%D0%BD%D0%B3%D0%B8%D0%B7_%D0%A2%D0%BE%D1%80%D0%B5%D0%BA%D1%83%D0%BB%D0%BE%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Chinghiz_Aitmatov	Николоямская улица, дом 1	https://urbanlook.ru/wp-content/uploads/2018/12/1-12-552x351.jpg
1530	55.74258001788638	37.625800006848664	Памятник Анне Ахматовой	Monument Anna Akhmatova	monument	https://ru.wikipedia.org/wiki/%D0%90%D1%85%D0%BC%D0%B0%D1%82%D0%BE%D0%B2%D0%B0,_%D0%90%D0%BD%D0%BD%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0	https://en.wikipedia.org/wiki/Anna_Akhmatova	Улица Большая Ордынка, дом 17	http://anna.ahmatova.com/images/54.jpg
1531	55.758809980824026	37.595730013025786	Памятник Александру Блоку	Monument to Alexander block	monument	https://ru.wikipedia.org/wiki/%D0%91%D0%BB%D0%BE%D0%BA,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Alexander_Blok	Улица Спиридоновка, дом 6	http://content.foto.my.mail.ru/mail/karpenko_10n/3479/h-10547.jpg
1532	55.757290048411704	37.582609421560306	Памятник Иосифу Бродскому	Monument to Joseph Brodsky	monument	https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B8%D0%B9,_%D0%98%D0%BE%D1%81%D0%B8%D1%84_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Joseph_Brodsky	Новинский бульвар, между домами 22 и 28	https://upload.wikimedia.org/wikipedia/ru/thumb/e/ea/Brodsky_moscow.jpg/1200px-Brodsky_moscow.jpg
1533	55.73351592711429	37.57493185798964	Памятник Михаилу Булгакову	Monument to Mikhail Bulgakov	monument	https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BB%D0%B3%D0%B0%D0%BA%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%90%D1%84%D0%B0%D0%BD%D0%B0%D1%81%D1%8C%D0%B5%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Mikhail_Bulgakov	Большая Пироговская улица	https://i.pinimg.com/originals/d4/cb/58/d4cb58d76edd86eadecc47f5ae3f3986.jpg
1534	55.754960005057484	37.59366999268238	Памятник Ивану Бунину	Monument to Ivan Buninu	monument	https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%BD%D0%B8%D0%BD,_%D0%98%D0%B2%D0%B0%D0%BD_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Ivan_Bunin	Поварская улица, дом 26	https://content.foto.my.mail.ru/mail/karpenko_10n/1225/h-41201.jpg
1535	55.74995001580098	37.59245000667519	Памятник Евгению Вахтангову	Monument to Evgeny Vakhtangov	monument	https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B0%D1%82%D1%80_%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8_%D0%95._%D0%91._%D0%92%D0%B0%D1%85%D1%82%D0%B0%D0%BD%D0%B3%D0%BE%D0%B2%D0%B0		улица Арбат, дом 24	https://content.foto.my.mail.ru/mail/karpenko_10n/3611/i-19907.jpg
1536	55.75169001508118	37.59016996137339	Памятник Евгению Вахтангову	Monument to Evgeny Vakhtangov	monument	https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B0%D1%82%D1%80_%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8_%D0%95._%D0%91._%D0%92%D0%B0%D1%85%D1%82%D0%B0%D0%BD%D0%B3%D0%BE%D0%B2%D0%B0		Большой Николопесковский переулок, дом 12А	https://progulkipomoskve.ru/foto/dom/4/bolshoj-nikolopeskovskij-per-12a.jpg
1537	55.81702513706903	37.5634110694299	Памятник Евгению Вучетичу	Monument to Evgenia Vuchetich	monument	https://ru.wikipedia.org/wiki/%D0%92%D1%83%D1%87%D0%B5%D1%82%D0%B8%D1%87,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Yevgeny_Vuchetich	Тимирязевская улица, дом 29	http://dic.academic.ru/pictures/wiki/files/86/Vuchmonument.jpg
1538	55.76831232647725	37.61207055633075	Памятник Владимиру Высоцкому	Monument to Vladimir Vysotsky	monument	https://ru.wikipedia.org/wiki/%D0%92%D1%8B%D1%81%D0%BE%D1%86%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Vladimir_Vysotsky	Страстной бульвар, дом 15а	https://www.mmsk.ru/objectdata/CatalogUnitImpl/55290/Strastnoj_bulvar_23_Md.jpg
1539	55.69179000132334	37.743329963527316	Памятник Аркадию Гайдару	Monument to Arkady Gaidar	monument	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%B9%D0%B4%D0%B0%D1%80,_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D0%B8%D0%B9_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Arkady_Gaidar	Улица Шкулёва, дом 2	https://upload.wikimedia.org/wikipedia/ru/thumb/e/ea/Памятник_А._П._Гайдару_в_Москве.JPG/1200px-Памятник_А._П._Гайдару_в_Москве.JPG
1540	55.75160000000005	37.64608000000004	Памятник Расулу Гамзатову	Monument Rasul Gamzatov	monument	https://ru.wikipedia.org/wiki/%D0%93%D0%B0%D0%BC%D0%B7%D0%B0%D1%82%D0%BE%D0%B2,_%D0%A0%D0%B0%D1%81%D1%83%D0%BB_%D0%93%D0%B0%D0%BC%D0%B7%D0%B0%D1%82%D0%BE%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Rasul_Gamzatov	Яузский бульвар	https://www.mmsk.ru/objectdata/CatalogUnitImpl/55365/Yauzskij_bulvar_22_Md.jpg
1541	55.414070014569006	37.01526997471939	Памятник Александру Герцену	Monument to Alexander Herzenu	monument	https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA_%D0%93%D0%B5%D1%80%D1%86%D0%B5%D0%BD%D1%83_(%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0)		Моховая ул., 11, стр.1	https://upload.wikimedia.org/wikipedia/commons/5/59/Herzen_monument_at_court_of_Moscow_State_University.jpg
1542	55.76240435112911	37.60223842682382	Памятник Александру Герцену	Monument to Alexander Herzenu	monument	https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BC%D1%8F%D1%82%D0%BD%D0%B8%D0%BA_%D0%93%D0%B5%D1%80%D1%86%D0%B5%D0%BD%D1%83_(%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0)		Тверской бульвар, 25	http://content.foto.mail.ru/mail/karpenko_10n/362/i-3068.jpg
1543	55.74589000000003	37.60009000000008	Памятник Николаю Гоголю	Monument to Nikolay Gogola	monument	https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%B3%D0%BE%D0%BB%D1%8C,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Nikolai_Gogol	Гоголевский бульвар	http://mosprogulka.ru/_pu/3/48877683.jpg
1544	55.75648000000007	37.59908000000007	Памятник Николаю Гоголю	Monument to Nikolay Gogola	monument	https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D0%B3%D0%BE%D0%BB%D1%8C,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87	https://en.wikipedia.org/wiki/Nikolai_Gogol	Никитский бульвар	https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Nikolay_Gogol_01.JPG/310px-Nikolay_Gogol_01.JPG
1545	55.776829983003836	37.581280031046504	Памятник Максиму Горькому	Monument Maxim Gorky	monument	https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%B8%D0%B9	https://en.wikipedia.org/wiki/Maxim_Gorky	Площадь Тверская Застава, 7 стр.1	https://files.vm.ru/photo/vecherka/2017/10/doc6x4if6axsqglw3p7k34.jpg
